work,Federal-gov,Local-gov,Self-emp-not-inc,Private,State-gov,Without-pay,Self-emp-inc,fnlwgt,education,edu2,edu3,edu1,marital,occupation,Exec-managerial,Protective-serv,Handlers-cleaners,Transport-moving,Armed-Forces,Other-service,Prof-specialty,Priv-house-serv,Craft-repair,Sales,Machine-op-inspct,Tech-support,Adm-clerical,Farming-fishing,sex,capitalgain,capitalloss,hoursperweek,race,Amer-Indian-Eskimo,Other,Asian-Pac-Islander,White,Black,income
1,0,0,0,1,0,0,0,-0.01806027086269323,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,3.890674799837163,0.35923178541455864,1,0,0,0,1,0,1
1,0,1,0,0,0,0,0,-1.521315214601816,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,1,0,0,0,0,1
1,0,0,0,1,0,0,0,-1.2893452207849414,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.28064897261522426,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,1,0,0,0,0,-0.7564751046339334,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.4873540921207531,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1.4554127495054745,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,1.1211590751963392,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.669145224608757,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.6872501997359277,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.10979660705744192,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,4.057978370577805,1.629110601717526,1,0,0,0,1,0,1
1,0,1,0,0,0,0,0,-0.0003451612713492035,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.3895964458793947,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.4438903731680898,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,-0.16462118558700106,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.654406405571407,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-2.6038187859590325,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.8867035308049358,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,0,1,1
1,0,0,0,1,0,0,0,-1.1642839640241487,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-1.3339399696560648,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-1.5099425516542866,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.9106470308884089,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.922624385304655,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0.3980308539349621,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-1.027203438061285,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-2.43450161045197,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.7963840230208743,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-1.926550083930783,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.9019710208213488,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.4873540921207531,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.9564989706334195,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1.3346875582163151,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.6132075486751521,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.7694928099643413,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9321080220193236,-0.2230247630798015,0.35923178541455864,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0.3757895005618254,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,1,0,0,0,0,-0.6094102173877033,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.704942129972617,-0.2230247630798015,1.2058176629498703,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,-0.27149188698105126,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.8177600650827859,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.3243804750363682,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.7761965953974587,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.7337392876543823,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,0,0,0,1,0.18776020530726997,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.14810594532605936,4.456554524401099,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,-0.7213967153250401,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.14810594532605936,-0.2230247630798015,-1.0799642063954713,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.0426921903177131,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-1.7572329084237206,1,0,0,0,0,1,1
1,0,0,0,1,0,0,0,0.26209139783305435,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,1,0,0,0,1
1,0,1,0,0,0,0,0,-1.3320782870777488,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5254990168102085,-0.2230247630798015,0.35923178541455864,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.6494655977966469,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.35923178541455864,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.18523651440827527,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0.7502791200121216,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.7825247241822145,1,0,0,0,1,0,1
1,0,0,1,0,0,0,0,-0.6305770633084397,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.4873540921207531,1,0,0,0,1,0,1
1,0,1,0,0,0,0,0,0.009163754236618605,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,-1.926550083930783,1,0,0,0,0,1,1
1,0,0,0,1,0,0,0,0.23054081617761715,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,0.7825247241822145,1,0,0,0,0,1,1
1,0,0,0,1,0,0,0,-0.6950284926214454,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.6003101852465781,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.5269337125609738,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.6132075486751521,1,0,0,0,0,1,1
1,0,0,0,1,0,0,0,-1.1298807077163213,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.4026955043672219,1,0,0,1,0,0,1
1,0,1,0,0,0,0,0,-0.002522702922673832,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,0.7825247241822145,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.8875117886231131,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,1.1958383739689693,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.6932027808439156,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.014294740321537979,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.5011702321605057,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-1.7572329084237206,1,0,1,0,0,0,1
1,0,0,0,1,0,0,0,-0.3025289871990582,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,-1.7572329084237206,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.7375181554004289,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7405264589885485,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0.03859384773377897,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.7825247241822145,1,0,0,0,1,0,1
1,0,0,0,0,0,0,1,-0.6783878904825017,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.14810594532605936,-0.2230247630798015,2.052403540485182,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.6767048124375914,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.7825247241822145,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0.2361130406652863,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,0,1,1
1,0,0,0,1,0,0,0,0.3957677320440658,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,-1.451282051885633,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,1,0,0,0,0,-0.42488971195558795,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.7825247241822145,1,0,0,0,0,1,1
1,0,0,1,0,0,0,0,-1.4856567814469368,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.92622258365605,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.9106470308884089,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.02536311797281251,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-1.7572329084237206,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.4727480837071899,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.9163698920642033,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,-1.2768695236384877,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.14810594532605936,3.6618625633830493,0.10525602215396512,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.08866779679873744,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.11043370439647576,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.839915838216351,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-1.0799642063954713,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.6428759193496252,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.09935198954031002,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1851658211409492,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.40409371373966235,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.837955632655981,-0.2230247630798015,-0.06406115335309721,1,0,0,0,0,1,0
1,0,0,0,1,0,0,0,-0.8067392320090512,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,0,1,1
1,0,0,1,0,0,0,0,0.4393851274791141,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.7825247241822145,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,-1.162705484049826,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,1,0,0,0,0,0.7894938875669809,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,-1.7572329084237206,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.8715139644493279,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,1,0,0,1
1,0,1,0,0,0,0,0,-0.9259239789859197,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,2.673333665597007,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.9106470308884089,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,2.475823981581008,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,1,0,0,0,0,-0.34909414644157655,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.6132075486751521,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.7131810123261559,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.19115105985423125,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,1,0,0,1
1,0,0,0,1,0,0,0,-0.9633130347632491,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.35923178541455864,1,0,0,0,1,0,1
1,0,0,0,0,0,0,1,0.4953165684969808,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.7825247241822145,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.9699978023653505,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.7825247241822145,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.8405339177243688,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,1,0,0,1
1,1,0,0,0,0,0,0,0.6797514936895244,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.14810594532605936,-0.2230247630798015,3.3222823567881496,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,-0.5661446518264497,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.7825247241822145,1,0,0,0,1,0,0
1,0,0,1,0,0,0,0,-0.08041022984843815,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,0.35923178541455864,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.24110139301758615,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-1.7572329084237206,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.885083186879198,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,1.2058176629498703,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.7240687205827792,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,1,0,0,0,1
1,0,0,0,1,0,0,0,0.022571325102853215,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,1,0,0,0,0,0.02110695211462617,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.32502708129091,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.4873540921207531,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.20278997243598385,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.14810594532605936,4.6336994816558965,0.7825247241822145,1,0,0,0,1,0,1
1,0,0,0,0,1,0,0,-0.366381354835062,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.3621251889768757,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,-0.20360773916966907,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,-0.40795433343589727,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0.4237429614685071,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-1.3339399696560648,1,0,0,0,1,0,1
1,0,0,0,0,0,0,1,1.1201949511030853,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.7751068984034256,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-1.4224034754879349,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,1,0,0,0,0,0,-1.316987638166604,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,1.2058176629498703,1,0,0,0,0,1,0
1,0,0,0,1,0,0,0,-1.0043249873491142,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8623707275764038,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,-1.0404113217018522,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,1,0,0,0,0,0,0,-1.2065606023725737,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-2.942453136973157,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0.20407750431894275,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,1.8470374347011287,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1.0514169652339542,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.7825247241822145,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1.439314155550485,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,1.5474685605381109,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.4873540921207531,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1.1735304581872767,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3929933747209159,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.2859682846735615,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-1.3339399696560648,1,0,0,0,0,1,1
1,0,0,0,1,0,0,0,-0.3481337459752718,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.14810594532605936,-0.2230247630798015,0.7825247241822145,1,0,0,0,1,0,1
1,1,0,0,0,0,0,0,0.15964234215020917,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.14810594532605936,-0.2230247630798015,0.35923178541455864,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,-0.6090774053449244,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,0.35923178541455864,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1.0288427998180385,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-2.1805258471913764,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.11391964809851671,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,0.7825247241822145,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.7175684506647123,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.9521971125344348,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-2.6038187859590325,1,0,0,0,1,0,1
